cell_x,cell_y,gt_label,pred_label
6416.0,955.0,epithelial cells,epithelial cells
6743.0,1893.0,stromal cells,immune cells
8766.0,2995.0,epithelial cells,epithelial cells
8929.0,932.0,epithelial cells,epithelial cells
6478.0,3060.0,epithelial cells,epithelial cells
7369.0,506.0,stromal cells,epithelial cells
6407.0,2982.0,stromal cells,immune cells
7936.0,587.0,epithelial cells,epithelial cells
8387.0,2324.0,epithelial cells,epithelial cells
6746.0,2292.0,epithelial cells,epithelial cells
9264.0,821.0,epithelial cells,epithelial cells
8022.0,1686.0,epithelial cells,epithelial cells
7080.0,2046.0,epithelial cells,epithelial cells
8302.0,944.0,epithelial cells,epithelial cells
6407.0,939.0,epithelial cells,epithelial cells
9292.0,678.0,epithelial cells,epithelial cells
9279.0,2446.0,epithelial cells,epithelial cells
8227.0,2057.0,epithelial cells,epithelial cells
8942.0,224.0,epithelial cells,epithelial cells
6855.0,600.0,epithelial cells,epithelial cells
8493.0,1903.0,epithelial cells,epithelial cells
8217.0,2125.0,epithelial cells,epithelial cells
7169.0,1969.0,stromal cells,epithelial cells
8594.0,1340.0,epithelial cells,epithelial cells
8139.0,2058.0,epithelial cells,epithelial cells
9208.0,1764.0,epithelial cells,epithelial cells
8601.0,2785.0,stromal cells,stromal cells
6369.0,2853.0,epithelial cells,epithelial cells
7545.0,1025.0,epithelial cells,epithelial cells
9024.0,1193.0,epithelial cells,immune cells
8784.0,1923.0,stromal cells,other
7641.0,373.0,stromal cells,stromal cells
9205.0,592.0,epithelial cells,epithelial cells
8005.0,1780.0,epithelial cells,epithelial cells
8509.0,3066.0,epithelial cells,epithelial cells
7930.0,944.0,epithelial cells,epithelial cells
8657.0,2786.0,stromal cells,immune cells
7527.0,596.0,epithelial cells,epithelial cells
7255.0,1589.0,stromal cells,epithelial cells
7839.0,982.0,epithelial cells,epithelial cells
7350.0,2633.0,epithelial cells,epithelial cells
6877.0,2033.0,epithelial cells,epithelial cells
7796.0,516.0,stromal cells,epithelial cells
8874.0,2747.0,epithelial cells,epithelial cells
7907.0,1384.0,epithelial cells,epithelial cells
6675.0,506.0,stromal cells,other
7014.0,2564.0,epithelial cells,epithelial cells
6707.0,1676.0,epithelial cells,epithelial cells
7309.0,947.0,epithelial cells,epithelial cells
9292.0,1898.0,epithelial cells,epithelial cells
8937.0,1793.0,epithelial cells,epithelial cells
8509.0,1465.0,epithelial cells,epithelial cells
7327.0,797.0,epithelial cells,epithelial cells
8803.0,920.0,epithelial cells,epithelial cells
7586.0,737.0,epithelial cells,epithelial cells
8473.0,2823.0,stromal cells,stromal cells
7077.0,2512.0,epithelial cells,epithelial cells
8494.0,2885.0,epithelial cells,epithelial cells
8234.0,1978.0,epithelial cells,epithelial cells
8181.0,2988.0,epithelial cells,epithelial cells
7787.0,1523.0,epithelial cells,epithelial cells
8594.0,1910.0,epithelial cells,other
7873.0,902.0,epithelial cells,epithelial cells
8690.0,1716.0,stromal cells,stromal cells
8555.0,1848.0,epithelial cells,epithelial cells
9084.0,2076.0,epithelial cells,epithelial cells
6584.0,1093.0,epithelial cells,epithelial cells
8750.0,2996.0,epithelial cells,epithelial cells
8027.0,1719.0,epithelial cells,epithelial cells
7151.0,722.0,epithelial cells,epithelial cells
6592.0,851.0,stromal cells,epithelial cells
9034.0,465.0,epithelial cells,epithelial cells
7444.0,528.0,epithelial cells,epithelial cells
8307.0,833.0,epithelial cells,epithelial cells
6610.0,2593.0,epithelial cells,epithelial cells
8512.0,2983.0,epithelial cells,immune cells
9146.0,370.0,epithelial cells,epithelial cells
8487.0,1825.0,epithelial cells,epithelial cells
6449.0,2711.0,epithelial cells,epithelial cells
6736.0,2571.0,epithelial cells,epithelial cells
7351.0,885.0,epithelial cells,epithelial cells
8287.0,2940.0,epithelial cells,epithelial cells
8152.0,961.0,epithelial cells,epithelial cells
7979.0,881.0,stromal cells,epithelial cells
8045.0,1537.0,epithelial cells,epithelial cells
7843.0,681.0,epithelial cells,other
7713.0,1417.0,epithelial cells,epithelial cells
8416.0,1426.0,stromal cells,other
7898.0,1258.0,epithelial cells,epithelial cells
8369.0,1426.0,epithelial cells,epithelial cells
6661.0,2965.0,epithelial cells,epithelial cells
6505.0,2300.0,epithelial cells,epithelial cells
9123.0,523.0,epithelial cells,epithelial cells
6928.0,632.0,epithelial cells,epithelial cells
8311.0,920.0,epithelial cells,epithelial cells
7232.0,1739.0,stromal cells,epithelial cells
8894.0,314.0,epithelial cells,epithelial cells
8982.0,1593.0,epithelial cells,epithelial cells
8982.0,445.0,epithelial cells,epithelial cells
7210.0,2549.0,epithelial cells,other
6577.0,996.0,epithelial cells,epithelial cells
8580.0,1933.0,epithelial cells,epithelial cells
8852.0,268.0,epithelial cells,epithelial cells
9236.0,1212.0,epithelial cells,epithelial cells
8522.0,329.0,stromal cells,epithelial cells
6330.0,764.0,epithelial cells,epithelial cells
6548.0,2472.0,epithelial cells,epithelial cells
9143.0,1488.0,stromal cells,stromal cells
7405.0,2399.0,epithelial cells,epithelial cells
6664.0,2221.0,stromal cells,epithelial cells
7322.0,1975.0,epithelial cells,epithelial cells
6891.0,2806.0,epithelial cells,epithelial cells
6524.0,2582.0,epithelial cells,epithelial cells
8331.0,1233.0,epithelial cells,epithelial cells
9106.0,2822.0,epithelial cells,epithelial cells
8448.0,2848.0,stromal cells,other
7856.0,1133.0,epithelial cells,epithelial cells
6919.0,2057.0,epithelial cells,epithelial cells
6378.0,2427.0,epithelial cells,epithelial cells
9198.0,1973.0,epithelial cells,epithelial cells
7887.0,1122.0,epithelial cells,epithelial cells
9307.0,2237.0,epithelial cells,epithelial cells
6700.0,1011.0,stromal cells,epithelial cells
9087.0,1912.0,epithelial cells,epithelial cells
6437.0,2843.0,epithelial cells,epithelial cells
8865.0,1898.0,stromal cells,immune cells
8225.0,1503.0,epithelial cells,epithelial cells
8782.0,2263.0,epithelial cells,epithelial cells
8905.0,1935.0,epithelial cells,other
6823.0,956.0,stromal cells,stromal cells
8024.0,1220.0,epithelial cells,epithelial cells
8134.0,2025.0,epithelial cells,epithelial cells
6552.0,2089.0,epithelial cells,epithelial cells
6382.0,2476.0,epithelial cells,epithelial cells
8893.0,3043.0,epithelial cells,epithelial cells
6669.0,1963.0,stromal cells,epithelial cells
7242.0,2960.0,epithelial cells,epithelial cells
6802.0,1167.0,epithelial cells,epithelial cells
8292.0,2000.0,epithelial cells,epithelial cells
7331.0,297.0,epithelial cells,epithelial cells
9060.0,3116.0,epithelial cells,epithelial cells
9001.0,1442.0,epithelial cells,epithelial cells
9239.0,603.0,epithelial cells,epithelial cells
8653.0,2319.0,stromal cells,stromal cells
6899.0,2046.0,epithelial cells,epithelial cells
6882.0,2906.0,epithelial cells,epithelial cells
6749.0,2098.0,epithelial cells,epithelial cells
8071.0,2029.0,epithelial cells,epithelial cells
8404.0,2292.0,epithelial cells,epithelial cells
8081.0,845.0,epithelial cells,epithelial cells
8876.0,1731.0,epithelial cells,epithelial cells
8193.0,1020.0,epithelial cells,epithelial cells
8514.0,2935.0,epithelial cells,epithelial cells
8534.0,1826.0,epithelial cells,epithelial cells
6332.0,2361.0,epithelial cells,stromal cells
7349.0,2925.0,stromal cells,epithelial cells
6359.0,2399.0,epithelial cells,epithelial cells
9238.0,317.0,epithelial cells,epithelial cells
6743.0,2732.0,epithelial cells,epithelial cells
7586.0,737.0,epithelial cells,epithelial cells
9035.0,2893.0,epithelial cells,epithelial cells
7402.0,480.0,epithelial cells,epithelial cells
8321.0,2737.0,epithelial cells,epithelial cells
8084.0,965.0,stromal cells,epithelial cells
8022.0,2090.0,epithelial cells,epithelial cells
6931.0,1976.0,epithelial cells,epithelial cells
8916.0,2542.0,epithelial cells,epithelial cells
9223.0,2309.0,epithelial cells,epithelial cells
6647.0,2427.0,epithelial cells,epithelial cells
8901.0,855.0,epithelial cells,epithelial cells
8696.0,2790.0,epithelial cells,epithelial cells
8973.0,3100.0,epithelial cells,epithelial cells
6807.0,740.0,epithelial cells,epithelial cells
8880.0,2850.0,epithelial cells,epithelial cells
6486.0,242.0,epithelial cells,epithelial cells
8662.0,746.0,epithelial cells,epithelial cells
9159.0,1604.0,epithelial cells,epithelial cells
6574.0,909.0,epithelial cells,epithelial cells
8484.0,433.0,epithelial cells,epithelial cells
8567.0,1531.0,epithelial cells,epithelial cells
6849.0,778.0,stromal cells,epithelial cells
9209.0,1454.0,stromal cells,other
8938.0,1088.0,epithelial cells,epithelial cells
8963.0,1622.0,epithelial cells,epithelial cells
8525.0,2479.0,epithelial cells,epithelial cells
6791.0,946.0,stromal cells,epithelial cells
9209.0,2851.0,epithelial cells,epithelial cells
7551.0,1287.0,epithelial cells,epithelial cells
8626.0,1642.0,stromal cells,stromal cells
6738.0,620.0,stromal cells,epithelial cells
6867.0,1962.0,epithelial cells,epithelial cells
7118.0,796.0,epithelial cells,epithelial cells
8192.0,1718.0,epithelial cells,epithelial cells
8813.0,1001.0,epithelial cells,epithelial cells
7064.0,1405.0,epithelial cells,epithelial cells
8757.0,2681.0,epithelial cells,epithelial cells
9099.0,590.0,epithelial cells,epithelial cells
6722.0,3220.0,epithelial cells,epithelial cells
8858.0,2031.0,epithelial cells,epithelial cells
8530.0,1570.0,stromal cells,epithelial cells
8844.0,680.0,epithelial cells,epithelial cells
9222.0,1355.0,epithelial cells,epithelial cells
9195.0,1486.0,stromal cells,immune cells
8248.0,2851.0,epithelial cells,epithelial cells
6489.0,2254.0,epithelial cells,epithelial cells
6659.0,2528.0,epithelial cells,epithelial cells
9070.0,3136.0,epithelial cells,epithelial cells
7189.0,2323.0,epithelial cells,epithelial cells
6640.0,1122.0,epithelial cells,epithelial cells
6749.0,2098.0,epithelial cells,epithelial cells
8897.0,285.0,epithelial cells,other
9236.0,1212.0,epithelial cells,epithelial cells
8331.0,841.0,epithelial cells,epithelial cells
9017.0,1238.0,epithelial cells,epithelial cells
6990.0,1593.0,epithelial cells,epithelial cells
6486.0,3004.0,epithelial cells,epithelial cells
8714.0,2525.0,epithelial cells,epithelial cells
8596.0,1873.0,epithelial cells,other
8205.0,2740.0,epithelial cells,epithelial cells
6325.0,2847.0,epithelial cells,epithelial cells
7964.0,1781.0,epithelial cells,epithelial cells
8249.0,2258.0,epithelial cells,epithelial cells
9316.0,1699.0,epithelial cells,epithelial cells
9015.0,1835.0,epithelial cells,epithelial cells
6803.0,1437.0,epithelial cells,epithelial cells
7643.0,1329.0,epithelial cells,epithelial cells
7319.0,743.0,epithelial cells,epithelial cells
8059.0,2016.0,epithelial cells,epithelial cells
6379.0,2290.0,epithelial cells,epithelial cells
7288.0,1616.0,epithelial cells,epithelial cells
8377.0,2246.0,epithelial cells,epithelial cells
8857.0,3211.0,epithelial cells,epithelial cells
8553.0,1692.0,epithelial cells,epithelial cells
6926.0,2771.0,epithelial cells,epithelial cells
6626.0,296.0,epithelial cells,epithelial cells
9163.0,388.0,stromal cells,immune cells
8044.0,1583.0,epithelial cells,epithelial cells
8918.0,1145.0,epithelial cells,epithelial cells
8373.0,3015.0,stromal cells,immune cells
6926.0,1098.0,epithelial cells,epithelial cells
8665.0,3159.0,epithelial cells,epithelial cells
6776.0,3124.0,stromal cells,immune cells
7808.0,1319.0,epithelial cells,immune cells
8949.0,2576.0,epithelial cells,epithelial cells
6558.0,1748.0,epithelial cells,epithelial cells
9012.0,597.0,epithelial cells,epithelial cells
9133.0,1774.0,epithelial cells,epithelial cells
7117.0,1006.0,epithelial cells,epithelial cells
7675.0,839.0,epithelial cells,epithelial cells
8858.0,1041.0,epithelial cells,epithelial cells
6711.0,1958.0,stromal cells,immune cells
8193.0,2650.0,epithelial cells,immune cells
6662.0,3014.0,epithelial cells,epithelial cells
8363.0,1342.0,stromal cells,immune cells
8995.0,1037.0,epithelial cells,epithelial cells
6686.0,2249.0,stromal cells,immune cells
7348.0,743.0,epithelial cells,other
8211.0,1277.0,epithelial cells,epithelial cells
8875.0,3028.0,epithelial cells,epithelial cells
8759.0,2238.0,epithelial cells,epithelial cells
6863.0,419.0,epithelial cells,epithelial cells
9267.0,2464.0,epithelial cells,epithelial cells
8152.0,961.0,epithelial cells,epithelial cells
9250.0,2387.0,epithelial cells,epithelial cells
8480.0,324.0,epithelial cells,epithelial cells
7399.0,3057.0,epithelial cells,unmatched
6518.0,953.0,epithelial cells,epithelial cells
6644.0,2508.0,epithelial cells,epithelial cells
8771.0,1283.0,epithelial cells,epithelial cells
8801.0,1606.0,epithelial cells,epithelial cells
8803.0,2900.0,epithelial cells,epithelial cells
7261.0,1868.0,stromal cells,epithelial cells
9013.0,944.0,epithelial cells,epithelial cells
7658.0,1102.0,epithelial cells,epithelial cells
9158.0,2027.0,epithelial cells,epithelial cells
8642.0,3158.0,epithelial cells,epithelial cells
8630.0,711.0,epithelial cells,epithelial cells
8046.0,3083.0,epithelial cells,epithelial cells
6736.0,3150.0,epithelial cells,epithelial cells
8526.0,1366.0,epithelial cells,epithelial cells
7111.0,2069.0,epithelial cells,epithelial cells
7896.0,1676.0,epithelial cells,epithelial cells
8200.0,2421.0,epithelial cells,epithelial cells
8377.0,1775.0,epithelial cells,epithelial cells
8102.0,2678.0,epithelial cells,epithelial cells
9072.0,2744.0,epithelial cells,epithelial cells
8573.0,727.0,epithelial cells,epithelial cells
9234.0,2407.0,epithelial cells,epithelial cells
9221.0,1518.0,stromal cells,other
8435.0,2178.0,epithelial cells,epithelial cells
6904.0,1602.0,epithelial cells,epithelial cells
8720.0,2771.0,epithelial cells,epithelial cells
8272.0,874.0,epithelial cells,epithelial cells
6535.0,2928.0,epithelial cells,epithelial cells
7172.0,2066.0,stromal cells,epithelial cells
6651.0,2232.0,stromal cells,epithelial cells
6884.0,1808.0,epithelial cells,epithelial cells
6538.0,2759.0,epithelial cells,epithelial cells
8288.0,1854.0,epithelial cells,epithelial cells
8563.0,2066.0,epithelial cells,epithelial cells
9248.0,2549.0,epithelial cells,epithelial cells
7562.0,567.0,epithelial cells,epithelial cells
8926.0,1848.0,epithelial cells,epithelial cells
9178.0,338.0,epithelial cells,epithelial cells
6874.0,1521.0,epithelial cells,epithelial cells
8727.0,444.0,epithelial cells,epithelial cells
6682.0,835.0,epithelial cells,epithelial cells
7719.0,1000.0,epithelial cells,epithelial cells
8252.0,3004.0,epithelial cells,epithelial cells
6361.0,365.0,stromal cells,stromal cells
8944.0,1357.0,epithelial cells,epithelial cells
8915.0,3125.0,epithelial cells,epithelial cells
7461.0,820.0,epithelial cells,epithelial cells
7244.0,2562.0,epithelial cells,epithelial cells
8479.0,2491.0,epithelial cells,epithelial cells
7363.0,1077.0,epithelial cells,epithelial cells
6898.0,2400.0,stromal cells,epithelial cells
8918.0,450.0,stromal cells,epithelial cells
8524.0,2831.0,stromal cells,epithelial cells
8088.0,1749.0,epithelial cells,epithelial cells
9254.0,2491.0,epithelial cells,epithelial cells
6684.0,2980.0,epithelial cells,epithelial cells
6939.0,713.0,epithelial cells,epithelial cells
8931.0,2130.0,epithelial cells,epithelial cells
9156.0,598.0,epithelial cells,epithelial cells
8311.0,2903.0,epithelial cells,epithelial cells
8633.0,1495.0,epithelial cells,epithelial cells
7156.0,994.0,epithelial cells,epithelial cells
9123.0,1312.0,stromal cells,epithelial cells
7789.0,944.0,epithelial cells,immune cells
7659.0,613.0,epithelial cells,epithelial cells
8853.0,1290.0,epithelial cells,epithelial cells
8267.0,1674.0,epithelial cells,epithelial cells
8141.0,1702.0,epithelial cells,other
8461.0,1482.0,stromal cells,stromal cells
8808.0,1817.0,stromal cells,epithelial cells
8829.0,1248.0,epithelial cells,epithelial cells
9105.0,2034.0,epithelial cells,epithelial cells
8608.0,1142.0,epithelial cells,epithelial cells
6626.0,2244.0,epithelial cells,epithelial cells
8933.0,3170.0,epithelial cells,epithelial cells
8108.0,1830.0,epithelial cells,epithelial cells
8938.0,3084.0,epithelial cells,epithelial cells
6703.0,1633.0,epithelial cells,epithelial cells
8307.0,2843.0,epithelial cells,epithelial cells
9034.0,465.0,epithelial cells,epithelial cells
7483.0,997.0,epithelial cells,epithelial cells
8550.0,2352.0,stromal cells,immune cells
6412.0,2622.0,epithelial cells,epithelial cells
8200.0,2008.0,epithelial cells,epithelial cells
8236.0,2608.0,epithelial cells,epithelial cells
6938.0,1172.0,epithelial cells,epithelial cells
7715.0,883.0,epithelial cells,epithelial cells
6683.0,1213.0,epithelial cells,epithelial cells
8300.0,1411.0,epithelial cells,epithelial cells
7566.0,535.0,epithelial cells,epithelial cells
8738.0,2827.0,epithelial cells,epithelial cells
6331.0,2498.0,epithelial cells,epithelial cells
7920.0,1279.0,epithelial cells,epithelial cells
9046.0,569.0,epithelial cells,epithelial cells
8691.0,509.0,epithelial cells,epithelial cells
7225.0,2510.0,epithelial cells,epithelial cells
8807.0,3090.0,epithelial cells,epithelial cells
8608.0,3138.0,epithelial cells,epithelial cells
8180.0,2364.0,epithelial cells,epithelial cells
7406.0,2573.0,epithelial cells,epithelial cells
